CHOSEN_VIDEO_ID,CHOSEN_VIDEO_RATING,NOT_CHOSEN_VIDEO_ID,NOT_CHOSEN_VIDEO_RATING,EMOTION_NAME,CONFIDENCE_RATING,CHOSEN_VIDEO_VAR,NOT_CHOSEN_VIDEO_VAR,VALUE_DIFFERENCE,SUMMED_VARIABILITY,SUMMED_VALUE,CONSISTENT_CHOICE,SUBJECT_ID
648,3.765,1679,4.625,anxiety,4.65,0.8414570696119918,0.120208152801713,0.8599999999999999,0.9616652224137048,8.39,0,4G1tK8qkj0PHUfED8hXzqbo49BC2
190,4.37,1679,4.625,anxiety,,0.4101219330881976,0.120208152801713,0.2549999999999999,0.5303300858899106,8.995000000000001,0,4G1tK8qkj0PHUfED8hXzqbo49BC2
1191,4.265000000000001,1206,3.93,joy,,0.7848885271170679,0.8909545442950497,0.3350000000000008,1.6758430714121175,8.195,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
174,4.37,1850,3.18,joy,,1.0040916292848974,0.6222539674441617,1.19,1.6263455967290592,7.550000000000001,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
648,3.765,1114,4.720000000000001,anxiety,5.44,0.8414570696119918,0.0424264068711925,0.9550000000000004,0.8838834764831844,8.485000000000001,0,4G1tK8qkj0PHUfED8hXzqbo49BC2
377,4.785,1037,3.62,anxiety,,0.388908729652601,0.8909545442950497,1.165,1.2798632739476508,8.405000000000001,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1365,3.2350000000000003,844,2.08,joy,,0.8697413408594534,0.2262741699796954,1.1550000000000002,1.0960155108391487,5.315,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1343,4.48,1365,3.2350000000000003,joy,,0.0707106781186551,0.8697413408594534,1.245,0.9404520189781086,7.715000000000001,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
2060,3.03,844,2.08,joy,,0.0,0.2262741699796954,0.9499999999999996,0.2262741699796954,5.109999999999999,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1206,3.93,1171,4.79,joy,,0.8909545442950497,0.4666904755831215,0.8600000000000003,1.357645019878171,8.719999999999999,0,4G1tK8qkj0PHUfED8hXzqbo49BC2
1850,3.18,1580,2.235,joy,,0.6222539674441617,0.4454772721475248,0.9450000000000004,1.0677312395916867,5.415,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
648,3.765,548,4.955,anxiety,5.55,0.8414570696119918,0.7283199846221434,1.19,1.5697770542341352,8.72,0,4G1tK8qkj0PHUfED8hXzqbo49BC2
2102,4.15,1365,3.2350000000000003,joy,,1.682914139223983,0.8697413408594534,0.915,2.5526554800834367,7.385000000000001,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1698,3.335,1206,3.93,joy,,0.2474873734152913,0.8909545442950497,0.5949999999999998,1.138441917710341,7.265,0,4G1tK8qkj0PHUfED8hXzqbo49BC2
460,4.9,1679,4.625,anxiety,,0.6363961030678924,0.120208152801713,0.2750000000000003,0.7566042558696054,9.525,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
982,3.675,1191,4.265000000000001,joy,,0.1484924240491749,0.7848885271170679,0.5900000000000007,0.9333809511662428,7.94,0,4G1tK8qkj0PHUfED8hXzqbo49BC2
190,4.37,395,4.050000000000001,anxiety,,0.4101219330881976,0.7919595949289333,0.3199999999999994,1.2020815280171309,8.420000000000002,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
722,5.12,758,3.95,anxiety,,0.6505382386916236,0.9899494936611668,1.17,1.6404877323527904,9.07,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
982,3.675,2060,3.03,joy,,0.1484924240491749,0.0,0.645,0.1484924240491749,6.705,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
969,3.575,1777,3.255,anxiety,,1.4354267658086912,0.4313351365237939,0.3200000000000003,1.866761902332485,6.83,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1343,4.48,1683,4.234999999999999,joy,,0.0707106781186551,0.0494974746830578,0.245000000000001,0.120208152801713,8.715,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1683,4.234999999999999,1698,3.335,joy,,0.0494974746830578,0.2474873734152913,0.8999999999999995,0.2969848480983492,7.569999999999999,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1698,3.335,844,2.08,joy,,0.2474873734152913,0.2262741699796954,1.255,0.4737615433949868,5.415,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1160,4.855,1281,1.835,joy,,0.1626345596729056,1.039446968344225,3.0200000000000005,1.2020815280171302,6.69,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
2121,5.21,1737,4.625,anxiety,,0.1979898987322328,0.0636396103067891,0.585,0.261629509039022,9.835,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1898,2.065,1365,3.2350000000000003,joy,,0.6151828996322964,0.8697413408594534,1.1700000000000004,1.48492424049175,5.300000000000001,0,4G1tK8qkj0PHUfED8hXzqbo49BC2
1171,4.79,1743,1.79,joy,3.14,0.4666904755831215,0.240416305603426,3.0,0.7071067811865476,6.58,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
452,4.54,1206,3.93,joy,,1.470782104868019,0.8909545442950497,0.6100000000000003,2.3617366491630687,8.469999999999999,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1037,3.62,46,2.99,anxiety,,0.8909545442950497,0.0141421356237309,0.6299999999999999,0.9050966799187808,6.61,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
982,3.675,452,4.54,joy,,0.1484924240491749,1.470782104868019,0.8650000000000002,1.619274528917194,8.215,0,4G1tK8qkj0PHUfED8hXzqbo49BC2
2121,5.21,1679,4.625,anxiety,,0.1979898987322328,0.120208152801713,0.585,0.3181980515339458,9.835,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1743,1.79,844,2.08,joy,,0.240416305603426,0.2262741699796954,0.29,0.4666904755831215,3.87,0,4G1tK8qkj0PHUfED8hXzqbo49BC2
1037,3.62,758,3.95,anxiety,4.47,0.8909545442950497,0.9899494936611668,0.33,1.8809040379562163,7.57,0,4G1tK8qkj0PHUfED8hXzqbo49BC2
1737,4.625,395,4.050000000000001,anxiety,,0.0636396103067891,0.7919595949289333,0.5749999999999993,0.8555992052357225,8.675,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1737,4.625,648,3.765,anxiety,,0.0636396103067891,0.8414570696119918,0.8599999999999999,0.9050966799187812,8.39,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1160,4.855,1206,3.93,joy,5.43,0.1626345596729056,0.8909545442950497,0.9250000000000008,1.0535891039679552,8.785,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1037,3.62,1767,4.79,anxiety,,0.8909545442950497,0.1838477631085022,1.17,1.074802307403552,8.41,0,4G1tK8qkj0PHUfED8hXzqbo49BC2
271,4.965,1402,1.965,anxiety,,0.120208152801713,0.2757716446627536,3.0,0.3959797974644666,6.93,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1191,4.265000000000001,1698,3.335,joy,,0.7848885271170679,0.2474873734152913,0.9300000000000006,1.0323759005323594,7.6,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
548,4.955,395,4.050000000000001,anxiety,5.45,0.7283199846221434,0.7919595949289333,0.9049999999999994,1.5202795795510768,9.005,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
1679,4.625,395,4.050000000000001,anxiety,,0.120208152801713,0.7919595949289333,0.5749999999999993,0.9121677477306463,8.675,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
395,4.050000000000001,1283,4.705,anxiety,,0.7919595949289333,0.4879036790187174,0.6549999999999994,1.2798632739476508,8.755,0,4G1tK8qkj0PHUfED8hXzqbo49BC2
548,4.955,1679,4.625,anxiety,,0.7283199846221434,0.120208152801713,0.33,0.8485281374238565,9.58,1,4G1tK8qkj0PHUfED8hXzqbo49BC2
